,track,album,album_cover,artist,sample,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,lyrics
27,Haifisch,Liebe ist fur alle da (Special Edition),https://i.scdn.co/image/ab67616d0000b273952d246fd1eac33a1a2c2603,Rammstein,,2009-10-16,224906,63,0.000832,0.627,0.842,0.898,0.115,-4.215,0.0375,134.98,4," 
 
  
 Wir halten zusammen 
 Wir halten miteinander aus 
 Wir halten zueinander 
 Niemand hält uns auf 
 Wir halten euch die Treue 
 Wir halten daran fest 
 Und halten uns an Regeln 
 Wenn man uns regeln lässt 
  
 Und der Haifisch der hat Tränen 
 Und die laufen vom Gesicht 
 Doch der Haifisch lebt im Wasser 
 So die Tränen sieht man nicht 
 
  
 Wir halten das Tempo 
 Wir halten unser Wort 
 Wenn einer nicht mithält 
 Dann halten wir sofort 
 Wir halten die Augen offen 
 Wir halten uns den Arm 
 Sechs Herzen die brennen 
 Das Feuer hält euch warm 
 
  
 Und der Haifisch der hat Tränen 
 Und die laufen vom Gesicht 
 Doch der Haifisch lebt im Wasser 
 So die Tränen sieht man nicht 
 In der Tiefe ist es einsam 
 Und so manche Zähre fließt 
 Und so kommt es dass das Wasser 
 In den Meeren salzig ist  
 Man kann von uns halten 
 Was immer man da will 
 Wir halten uns schadlos 
 Wir halten niemals still 
 
  
 Und der Haifisch der hat Tränen 
 Und die laufen vom Gesicht 
 Doch der Haifisch lebt im Wasser 
 So die Tränen sieht man nicht 
 In der Tiefe ist es einsam 
 Und so manche Zähre fließt 
 Und so kommt es dass das Wasser 
 In den Meeren salzig ist 
 Und der Haifisch der hat Tränen 
 Und die laufen vom Gesicht 
 Doch der Haifisch lebt im Wasser 
 So die Tränen sieht man nicht"
28,Ohne dich,"Reise, Reise",https://i.scdn.co/image/ab67616d0000b273cbe7573e1175f842e24b34c2,Rammstein,,2004-09-27,271173,64,0.00389,0.424,0.59,0.000432,0.114,-5.531,0.0294,136.033,4," 
 
  
 Ich werde in die Tannen gehen 
 Dahin wo ich sie zuletzt gesehen 
 Doch der Abend wirft ein Tuch aufs Land 
 Und auf die Wege hinterm Waldesrand 
 Und der Wald er steht so schwarz und leer 
 Weh mir oh weh 
 Und die Vögel singen nicht mehr 
  
 Ohne dich kann ich nicht sein ohne dich 
 Mit dir bin ich auch allein ohne dich 
 Ohne dich zähl ich die Stunden ohne dich 
 Mit dir stehen die Sekunden lohnen nicht 
 
  
 Auf den Ästen in den Gräben 
 Ist es nun still und ohne Leben 
 Und das Atmen fällt mir ach so schwer 
 Weh mir oh weh 
 Und die Vögel singen nicht mehr 
 
  
 Ohne dich kann ich nicht sein ohne dich 
 Mit dir bin ich auch allein ohne dich  
 Ohne dich zähl ich die Stunden ohne dich 
 Mit dir stehen die Sekunden lohnen nicht 
 Ohne dich 
 
  
 Ohne dich 
 
  
 Und das Atmen fällt mir ach so schwer 
 Weh mir oh weh 
 Und die Vögel singen nicht mehr  
 Ohne dich kann ich nicht sein ohne dich 
 Mit dir bin ich auch allein ohne dich  
 Ohne dich zähl ich die Stunden ohne dich 
 Mit dir stehen die Sekunden lohnen nicht 
 Ohne dich 
 
  
 Ohne dich 
 Ohne dich 
 Ohne dich 
 Ohne dich"
29,Mein Land,Made In Germany 1995 - 2011 (Special Edition),https://i.scdn.co/image/ab67616d0000b2730ff111ab00e9682733a3b063,Rammstein,,2011-12-02,233186,63,0.000108,0.378,0.905,0.12,0.223,-5.025,0.0351,176.036,4," 
 
  
 Wohin gehst du? Wohin? 
 Ich geh’ mit mir von Ost nach Süd 
 Wohin gehst du? Wohin? 
 Ich geh’ mit mir von Süd nach West 
 Wohin gehst du? Wohin? 
 Ich geh’ mit mir von West nach Nord 
 
  
 Da kommt er angerannt 
 Mit der Fahne in der Hand 
 Mein Land 
 Mein Land 
 Du bist hier in meinem Land 
 Mein Land 
 Mein Land 
 Du bist hier in meinem Land 
 Mein Land 
  
 Wohin gehst du? Wohin? 
 Ich geh’ mit mir von Nord nach Ost 
 Wohin gehst du? Wohin? 
 Ich geh’ mit mir von Ost nach West 
 Wohin gehst du? Wohin? 
 Ich geh’ von Land zu Land allein 
 
  
 Und nichts und niemand 
 Lädt mich zu bleiben ein 
 Mein Land 
 Mein Land 
 Du bist hier in meinem Land 
 Mein Land 
 Mein Land 
 Du bist hier in meinem Land 
 Meine Welle und mein Strand 
 Ja 
 
  
 Eine Stimme aus dem Licht 
 Fällt dem Himmel vom Gesicht 
 Reißt den Horizont entzwei 
 Wohin gehst du? 
 Hier ist nichts mehr frei 
 Das ist mein Land 
 Das ist mein Land 
 Das ist mein Land  
 Mein Land 
 Mein Land 
 Du bist hier in meinem Land 
 Meine Welle und mein Strand 
 Mein Land 
 Mein Land 
 Du bist hier in meinem Land 
 Meine Welle und mein Strand 
 Mein Land 
 Mein Land 
 Du bist hier in meinem Land 
 Meine Welle und mein Strand 
 
  
 Vertrieben Mein Land 
 Vertreiben Mein Land 
 Vergessen Mein Land 
 Nirgends kann ich bleiben 
 Mein Land"
30,Weisses Fleisch,Herzeleid (XXV Anniversary Edition - Remastered),https://i.scdn.co/image/ab67616d0000b273dcdfc25819de77e79c2edf49,Rammstein,,1995-09-24,215998,62,9.4e-06,0.603,0.75,0.0839,0.0667,-9.282,0.0378,132.107,4,
31,Ich tu dir weh,Liebe ist fur alle da (Special Edition),https://i.scdn.co/image/ab67616d0000b273952d246fd1eac33a1a2c2603,Rammstein,,2009-10-16,301853,64,0.00112,0.295,0.878,0.191,0.113,-5.034,0.0541,165.083,3," 
 
  
 Nur für mich bist du am Leben 
 Ich steck’ dir Orden ins Gesicht 
 Du bist mir ganz und gar ergeben 
 Du liebst mich denn ich lieb’ dich nicht 
 Du blutest für mein Seelenheil 
 Ein kleiner Schnitt und du wirst geil 
 Der Körper schon total entstellt 
 Egal erlaubt ist was gefällt 
  
 Ich tu’ dir weh 
 Tut mir nicht leid 
 Das tut dir gut 
 Hör wie es schreit 
 
  
 Bei dir hab’ ich die Wahl der Qual 
 Stacheldraht im Harnkanal 
 Leg dein Fleisch in Salz und Eiter 
 Erst stirbst du doch dann lebst du weiter 
 Bisse Tritte harte Schläge 
 Nadel Zangen stumpfe Säge 
 Wünsch’ dir was ich sag’ nicht nein 
 Und führ’ dir Nagetiere ein 
 
  
 Ich tu’ dir weh 
 Tut mir nicht leid 
 Das tut dir gut 
 Hör wie es schreit 
 Ich tu’ dir weh 
 Tut mir nicht leid 
 Das tut dir gut 
 Hör wie es schreit  
 Du bist das Schiff ich der Kapitän 
 Wohin soll denn die Reise geh’n? 
 Ich seh’ im Spiegel dein Gesicht 
 Du liebst mich denn ich lieb’ dich nicht 
 
  
 Ich tu’ dir weh 
 Tut mir nicht leid 
 Das tut dir gut 
 Hör wie es schreit 
 
 Ich tu’ dir weh 
 Tut mir nicht leid 
 Das tut dir gut 
 Hör wie es schreit 
 
 Ich tu’ dir weh 
 Tut mir nicht leid 
 Das tut dir gut 
 Hör wie es schreit"
32,Reise Reise,"Reise, Reise",https://i.scdn.co/image/ab67616d0000b273cbe7573e1175f842e24b34c2,Rammstein,,2004-09-27,251146,63,0.0027,0.475,0.816,0.366,0.332,-5.502,0.0644,130.065,4," 
 
  
 Auf den Wellen wird gefochten 
 Wo Fisch und Fleisch zur See geflochten 
 Der eine sticht die Lanz’ im Heer 
 Der andre wirft sie in das Meer 
 Ah – Ahoi 
 
  
 Reise Reise Seemann Reise 
 Jeder tut’s auf seine Weise 
 Der eine stößt den Speer zum Mann 
 Der andere zum Fische dann 
 Reise Reise Seemann Reise 
 Und die Wellen weinen leise 
 In ihrem Blute steckt ein Speer 
 Bluten leise in das Meer 
  
 Die Lanze muss im Fleisch ertrinken 
 Fisch und Mann zur Tiefe sinken 
 Wo die schwarze Seele wohnt 
 Ist kein Licht am Horizont 
 Ah – Ahoi 
 
  
 Reise Reise Seemann Reise 
 Jeder tut’s auf seine Weise 
 Der eine stößt den Speer zum Mann 
 Der andere zum Fische dann 
 Reise Reise Seemann Reise 
 Und die Wellen weinen leise 
 In ihrem Blute steckt ein Speer 
 Bluten leise in das Meer 
 
  
 Reise Reise 
 
  
 
  
 Reise Reise Seemann Reise 
 Und die Wellen weinen leise 
 In ihrem Herzen steckt ein Speer 
 Bluten sich am Ufer leer  
 Bluten sich am Ufer leer"
33,Mann gegen Mann,Rosenrot,https://i.scdn.co/image/ab67616d0000b2734ea617c398a01a5228069744,Rammstein,,2005-10-27,230560,62,0.000703,0.448,0.878,0.193,0.063,-5.288,0.0727,166.105,4," 
 Das Schicksal hat mich angelacht 
 Und mir ein Geschenk gemacht 
 Warf mich auf einen warmen Stern 
 Der Haut so nah dem Auge fern 
 Ich nehm mein Schicksal in die Hand 
 Mein Verlangen ist bemannt 
 
  
 Wo das süße Wasser stirbt 
 Weil es sich im Salz verdirbt 
 Trag’ ich den kleinen Prinz im Sinn 
 Ein König ohne Königin 
 Wenn sich an mir ein Weib verirrt 
 Dann ist die helle Welt verwirrt 
  
 Mann gegen Mann 
 Meine Haut gehört den Herren 
 Mann gegen Mann 
 Gleich und Gleich gesellt sich gern 
 Mann gegen Mann 
 Ich bin der Diener zweier Herren 
 Mann gegen Mann 
 Gleich und Gleich gesellt sich gern 
 
  
 Ich bin die Ecke aller Räume 
 Ich bin der Schatten aller Bäume 
 In meiner Kette fehlt kein Glied 
 Wenn die Lust von hinten zieht 
 Mein Geschlecht schimpft mich Verräter 
 Ich bin der Albtraum aller Väter 
 
  
 Mann gegen Mann 
 Meine Haut gehört den Herren 
 Mann gegen Mann 
 Gleich und Gleich gesellt sich gern 
 Mann gegen Mann 
 Doch friert mein Herz an manchen Tagen 
 Mann gegen Mann 
 Kalte Zungen die da schlagen  
 Kalte Zungen die da schlagen 
 Schwuler 
 Aaaaahhh 
 Schwuler 
 Aaaaahhh 
 
  
 Mich interessiert kein Gleichgewicht 
 Mir scheint die Sonne ins Gesicht 
 Doch friert mein Herz an manchen Tagen 
 Kalte Zungen die da schlagen 
 
  
 Schwuler 
 Mann gegen Mann 
 Schwuler 
 Mann gegen Mann 
 Schwuler 
 Mann gegen Mann 
 Schwuler 
 Mann gegen Mann gegen Mann"
34,Sehnsucht,Sehnsucht,https://i.scdn.co/image/ab67616d0000b273a715d32590424cd667879ba3,Rammstein,,1997-08-25,244426,61,0.0086,0.6,0.954,0.624,0.0775,-5.463,0.0555,140.125,4," 
 
  
 Lass mich deine Träne reiten übers Kinn nach Afrika 
 Wieder in den Schoss der Löwin wo ich einst zu Hause war 
 Zwischen deine langen Beine such den Schnee vom letzten Jahr 
 Doch es ist kein Schnee mehr da 
 
  
 Lass mich deine Träne reiten über Wolken ohne Glück 
 Der große Vogel schiebt den Kopf sanft in sein Versteck zurück 
 Zwischen deine langen Beine such den Sand vom letzten Jahr 
 Doch es ist kein Sand mehr da 
  
 Sehnsucht versteckt sich wie ein Insekt 
 Im Schlaf merkst du nicht dass es dich sticht 
 Glücklich werd’ ich nirgendwo der Finger rutscht nach Mexiko 
 Doch er versinkt im Ozean Sehnsucht ist so grausam 
 
  
 Sehnsucht 
 Sehnsucht 
 Sehnsucht 
 Sehnsucht 
 Sehnsucht 
 Sehnsucht 
 
  
 Sehnsucht versteckt sich wie ein Insekt 
 Im Schlaf merkst du nicht dass es dich sticht 
 Glücklich werd’ ich nirgendwo der Finger rutscht nach Mexiko 
 Doch er versinkt im Ozean Sehnsucht ist so grausam 
 
  
 Sehnsucht 
 Sehnsucht 
 Sehnsucht 
 Sehnsucht 
 Sehnsucht 
 Sehnsucht 
 Sehnsucht"
35,Pussy,Liebe ist fur alle da (Special Edition),https://i.scdn.co/image/ab67616d0000b273952d246fd1eac33a1a2c2603,Rammstein,,2009-10-16,239080,62,0.00158,0.573,0.773,0.0957,0.0734,-4.629,0.0442,134.977,4," 
 
  
 Too big too small 
 Size does matter after all 
 Zu groß zu klein 
 Er könnte etwas größer sein 
 Mercedes Benz und Autobahn 
 Alleine in das Ausland fahren 
 Reise Reise Fahrvergnügen 
 Ich will nur Spaß mich nicht verlieben 
  
 Just a little bit 
 Just a little bitch 
 
  
 Youve got a pussy I have a dick ah 
 So whats the problem? Lets do it quick 
 So take me now before its too late lifes too short so I cant wait 
 Take me now oh dont you see? I cant get laid in Germany 
 
  
 Too short too tall 
 It doesnt matter one size fits all 
 Zu groß zu klein 
 Der Schlagbaum sollte oben sein 
 Schönes Fräulein Lust auf mehr? 
 Blitzkrieg mit dem Fleischgewehr 
 Schnaps im Kopf du holde Braut 
 Steck Bratwurst in dein Sauerkraut 
 
  
 Just a little bit 
 Be my little bitch 
 
  
 Youve got a pussy I have a dick ah 
 So whats the problem? Lets do it quick 
 So take me now before its too late lifes too short so I cant wait 
 Take me now oh dont you see? I cant get laid in Germany  
 Germany Germany 
 Youve got a pussy I have a dick ah 
 So whats the problem? Lets do it quick 
 Youve got a pussy I have a dick ah 
 So whats the problem? Lets do it quick 
 
  
 Youve got a pussy I have a dick ah 
 So whats the problem? Lets do it quick 
 So take me now before its too late lifes too short so I cant wait 
 Take me now oh dont you see? I cant get laid in Germany"
36,Mein Teil,"Reise, Reise",https://i.scdn.co/image/ab67616d0000b273cbe7573e1175f842e24b34c2,Rammstein,,2004-09-27,272413,63,0.00535,0.47,0.959,0.0101,0.141,-4.338,0.075,88.0,4," 
 
  
 „Suche gut gebauten achtzehn bis dreißigjährigen zum Schlachten“ 
 Der Metzgermeister 
 
  
 Heute treff ich einen Herrn 
 Der hat mich zum Fressen gern 
 Weiche Teile und auch harte 
 Stehen auf der Speisekarte 
  
 Denn du bist was du isst 
 Und ihr wisst was es ist 
 
  
 Es ist mein Teil – nein 
 Mein Teil – nein 
 Da-das ist mein Teil – nein 
 Mein Teil – nein 
 
  
 Die stumpfe Klinge gut und recht 
 Ich blute stark und mir ist schlecht 
 Muss ich auch mit der Ohnmacht kämpfen 
 Ich esse weiter unter Krämpfen 
 
  
 Ist doch so gut gewürzt 
 Und so schön flambiert 
 Und so liebevoll auf Porzellan serviert 
 Dazu ein guter Wein 
 Und zarter Kerzenschein 
 Ja da lass ich mir Zeit 
 Etwas Kultur muss sein 
 
  
 Denn du bist was du isst 
 Und ihr wisst was es ist  
 Es ist mein Teil – nein 
 Mein Teil – nein 
 Da-das ist mein Teil – nein 
 Yes its mein Teil – nein 
 
  
 Ein Schrei wird zum Himmel fahren 
 Schneidet sich durch Engelsscharen 
 Vom Wolkendach fällt Federfleisch 
 Auf meine Kindheit mit Gekreisch 
 
  
 Es ist mein Teil – nein 
 Mein Teil – nein 
 Da-das ist mein Teil – nein 
 Mein Teil – nein 
 Es ist mein Teil – nein 
 Mein Teil – nein 
 Denn das ist mein Teil – nein 
 Yes its mein Teil – nein"
37,Benzin,Rosenrot,https://i.scdn.co/image/ab67616d0000b2734ea617c398a01a5228069744,Rammstein,,2005-10-27,226000,61,0.000393,0.527,0.947,0.00372,0.075,-4.205,0.0574,142.008,4," 
 
  
 Ich brauche Zeit kein Heroin 
 Kein Alkohol kein Nikotin 
 Brauch keine Hilfe kein Koffein 
 Doch Dynamit und Terpentin 
 
  
 Ich brauche Öl für Gasolin 
 Explosiv wie Kerosin 
 Mit viel Oktan und frei von Blei 
 Einen Kraftstoff wie 
  
 Benzin Benzin 
 Benzin Benzin 
 Ja 
 
  
 Brauch keinen Freund kein Kokain 
 Brauch weder Arzt noch Medizin 
 Brauch keine Frau nur Vaseline 
 Etwas Nitroglyzerin 
 
  
 Ich brauche Geld für Gasolin 
 Explosiv wie Kerosin 
 Mit viel Oktan und frei von Blei 
 Einen Kraftstoff wie 
 
  
 Benzin Benzin 
 Benzin Benzin 
 Gib mir Benzin 
 
  
 Es fließt durch meine Venen 
 Es schläft in meinen Tränen 
 Es läuft mir aus den Ohren 
 Herz und Nieren sind Motoren ja 
 Benzin  
 Willst du dich von etwas trennen 
 Dann musst du es verbrennen 
 Willst du es nie wieder sehn 
 Lass es schwimmen in 
 
  
 Benzin Benzin 
 Benzin Benzin 
 Ich brauch Benzin 
 Benzin 
 Ja Benzin 
 Gib mir Benzin ja"
38,Wollt ihr das Bett in Flammen sehen,Herzeleid (XXV Anniversary Edition - Remastered),https://i.scdn.co/image/ab67616d0000b273dcdfc25819de77e79c2edf49,Rammstein,,1995-09-24,315850,62,2.37e-05,0.673,0.766,0.673,0.699,-7.342,0.0394,129.928,4," 
 Wollt ihr das Bett in Flammen sehen? 
 Wollt ihr in Haut und Haaren untergehen? 
 Ihr wollt doch auch den Dolch ins Laken stecken 
 Ihr wollt doch auch das Blut vom Degen lecken 
 
  
 Rammstein 
 Rammstein 
 
  
 Ihr seht die Kreuze auf dem Kissen 
 Ihr meint euch darf die Unschuld küssen 
 Ihr glaubt zu töten wäre schwer 
 Doch wo kommen all die Toten her? 
  
 Rammstein 
 Rammstein 
 Rammstein 
 
  
 Sex ist eine Schlacht 
 Liebe ist Krieg 
 Sex ist eine Schlacht ja 
 Liebe ist Krieg 
 
 Sex ist eine Schlacht 
 Liebe ist Krieg 
 Sex ist eine Schlacht ja 
 Liebe ist Krieg 
 
  
 Wollt ihr das Bett in Flammen sehen? 
 Wollt ihr in Haut und Haaren untergehen? 
 Ihr wollt doch auch den Dolch ins Laken stecken 
 Ihr wollt doch auch das Blut vom Degen lecken 
 
  
 Rammstein 
 Rammstein 
 Rammstein 
 Rammstein  
 Rammstein Rammstein Rammstein 
 Rammstein Rammstein Rammstein 
 Rammstein Rammstein Rammstein 
 Rammstein Rammstein Rammstein 
 Rammstein Rammstein Rammstein"
39,Buck dich,Sehnsucht,https://i.scdn.co/image/ab67616d0000b273a715d32590424cd667879ba3,Rammstein,,1997-08-25,201533,60,0.00655,0.693,0.979,0.291,0.0265,-5.101,0.0913,149.099,4," 
 
  
 „Bück dich“ befehl’ ich dir 
 Wende dein Antlitz ab von mir 
 Dein Gesicht ist mir egal 
 Bück dich 
 
  
 Ein Zweibeiner auf allen Vieren 
 Ich führe ihn spazieren 
 Im Passgang den Flur entlang 
 Ich bin enttäuscht 
 Jetzt kommt er rückwärts mir entgegen 
 Honig bleibt am Strumpfband kleben 
 Ich bin enttäuscht 
 Total enttäuscht 
  
 Bück dich 
 Bück dich 
 Bück dich 
 Bück dich 
 
  
 Das Gesicht interessiert mich nicht 
 
  
 Der Zweibeiner hat sich gebückt 
 In ein gutes Licht gerückt 
 Zeig’ ich ihm was man machen kann 
 Und fang’ dabei zu weinen an 
 Der Zweifuß stammelt ein Gebet 
 Aus Angst weil es mir schlechter geht 
 Versucht sich tiefer noch zu bücken 
 Tränen laufen hoch den Rücken 
 
  
 Bück dich 
 Bück dich 
 Bück dich 
 Bück dich 
 
  
 „Bück dich“ befehl’ ich dir 
 Wende dein Antlitz ab von mir 
 Dein Gesicht ist mir egal 
 Bück dich noch einmal  
 Bück dich 
 Bück dich 
 Bück dich 
 Bück dich"
40,Moskau,"Reise, Reise",https://i.scdn.co/image/ab67616d0000b273cbe7573e1175f842e24b34c2,Rammstein,,2004-09-27,256306,62,2.25e-05,0.493,0.963,0.667,0.305,-3.41,0.0638,147.992,4," 
 
  
 Это песня о самом прекрасном городе в мире Москва 
 
  
 Diese Stadt ist eine Dirne 
 Hat rote Flecken auf der Stirn 
 Ihre Zähne sind aus Gold 
 Sie ist fett und doch so hold 
 Ihr Mund fällt mir zu Tale 
 Wenn ich sie dafür bezahle 
 Sie zieht sich aus doch nur für Geld 
 Die Stadt die mich in Atem hält   
  
 Moskau 
 Раз два три 
 Moskau 
 Посмотри 
 Пионеры там и тут 
 Песни Ленину поют 
 
  
 Sie ist alt und trotzdem schön 
 Ich kann ihr nicht widerstehen  
 Pudert sich die alte Haut 
 Hat sich die Brüste neu gebaut  
 Sie macht mich geil ich leide Qualen 
 Sie tanzt für mich ich muss bezahlen  
 Sie schläft mit mir doch nur für Geld 
 Ist doch die schönste Stadt der Welt   
 
  
 Moskau 
 Раз два три 
 Moskau 
 Посмотри 
 Пионеры там и тут 
 Песни Ленину поют 
 Moskau 
 Раз два три 
 Moskau 
 Посмотри 
 Пионеры там и тут 
 Песни Ленину поют  
 Москва 
 Поехали Москва 
 Москва 
 Раз два три 
 
  
 Ich sehe was was du nicht siehst 
 Когда ты ночью крепко спишь 
 Ich sehe was was du nicht siehst 
 Когда ты предо мной лежишь 
 Ich sehe was was du nicht siehst 
 Когда со мною говоришь 
 Ich sehe was das siehst du nie 
 Раз два три 
 
  
 Moskau 
 Раз два три 
 Moskau 
 Посмотри 
 Пионеры там и тут 
 Песни Ленину поют 
 Moskau 
 Раз два три 
 Moskau 
 Посмотри 
 Пионеры там и тут 
 Песни Ленину поют   
 Moskau 
 Раз два три 
 Moskau  
 Посмотри 
 Пионеры там и тут 
 Песни Ленину поют 
 Moskau 
 Раз два три 
 Moskau 
 Посмотри 
 Пионеры там и тут 
 Песни Ленину поют   
 "
41,Te quiero puta,Rosenrot,https://i.scdn.co/image/ab67616d0000b2734ea617c398a01a5228069744,Rammstein,,2005-10-27,235626,61,7.84e-05,0.496,0.934,0.344,0.115,-5.305,0.145,159.931,4," 
 
  
 Ey amigos 
 ¡Adelante amigos 
 
  
 Vamos vamos mi amor 
 Me gusta mucho tu sabor 
 No no no no tu corazón 
 Mucho mucho tu limón 
  
 Dame de tu fruta 
 Vamos mi amor 
 
  
 ¡Te quiero puta 
 ¡Te quiero puta 
 ¡Ay qué rico 
 
  
 Ay qué rico un dos tres 
 Sí te deseo otra vez 
 Pero no no no tu corazón 
 Más más más de tu limón 
  
 
  
 Dame de tu fruta ay 
 Dame de tu fruta 
 Vamos mi amor 
 
  
 ¡Te quiero puta 
 ¡Te quiero puta 
 ¡Ay qué rico  
 Entre tus piernas voy a llorar 
 Feliz y triste voy a estar 
 Feliz y triste voy a estar 
 Ja ja ja ja ja 
 Más más más por favor 
 Más más más sí sí señor 
 Más más más por favor 
 Más más más sí sí señor 
  
  
 Más más más por favor 
 Más más más sí sí señor 
 ¡Sí sí señor 
 
  
 ¡Te quiero puta 
 ¡Qué rico 
 ¡Te quiero puta 
 ¡Dámelo dámelo 
 ¡Te quiero puta"
42,Rammstein,Herzeleid (XXV Anniversary Edition - Remastered),https://i.scdn.co/image/ab67616d0000b273dcdfc25819de77e79c2edf49,Rammstein,,1995-09-24,267743,63,0.00155,0.657,0.708,0.763,0.215,-7.69,0.0564,113.939,4," 
 Rammstein 
 Ein Mensch brennt 
 Rammstein 
 Fleischgeruch in der Luft 
 Rammstein 
 Ein Kind stirbt 
 Rammstein 
 Die Sonne scheint 
 
  
 Rammstein 
 Ein Flammenmeer 
 Rammstein 
 Blut gerinnt auf dem Asphalt 
 Rammstein 
 Mütter schreien 
 Rammstein 
 Die Sonne scheint 
  
 Rammstein 
 Ein Massengrab 
 Rammstein 
 Kein Entrinnen 
 Rammstein 
 Kein Vogel singt mehr 
 Rammstein 
 Und die Sonne scheint 
 
  
 Rammstein 
 
 Rammstein 
 
 Rammstein 
 
 Rammstein 
 
 Rammstein"
43,Rammlied,Liebe ist fur alle da (Special Edition),https://i.scdn.co/image/ab67616d0000b273952d246fd1eac33a1a2c2603,Rammstein,,2009-10-16,318666,59,0.000486,0.507,0.944,0.521,0.0733,-4.35,0.0577,104.967,4," 
 
  
 Wer wartet mit Besonnenheit 
 Der wird belohnt zur rechten Zeit 
 Nun das Warten hat ein Ende 
 Leiht euer Ohr einer Legende 
 
  
 Rammstein 
 Rammstein 
  
 Manche führen manche folgen 
 Herz und Seele Hand in Hand  
 Vorwärts vorwärts bleibt nicht stehen 
 Sinn und Form bekommt Verstand  
 Wenn die Freude traurig macht 
 Keine Sterne in der Nacht  
 Bist du einsam und allein 
 Wir sind hier schalte ein 
 
  
 Rammstein 
 Rammstein 
 Rammstein 
 
  
 Manche führen manche folgen 
 Böse Miene gutes Spiel  
 Fressen und gefressen werden 
 Wir nehmen wenig geben viel  
 Wenn ihr keine Antwort wisst 
 Richtig ist was richtig ist  
 Bist du traurig und allein 
 Wir sind zurück schalte ein 
 
  
 Rammstein 
 Rammstein 
 Rammstein 
 Rammstein  
 Ein Weg ein Ziel ein Motiv  
 Eine Richtung ein Gefühl aus Fleisch und Blut ein Kollektiv 
 Wer wartet mit Besonnenheit 
 Der wird belohnt zur rechten Zeit 
 Nun das Warten hat ein Ende 
 Leiht euer Ohr einer Legende 
 
  
 Rammstein 
 Rammstein 
 Rammstein 
 Rammstein"
44,Tier,Sehnsucht,https://i.scdn.co/image/ab67616d0000b273a715d32590424cd667879ba3,Rammstein,,1997-08-25,226066,58,0.00429,0.591,0.942,0.0558,0.18,-4.975,0.0576,95.084,4," 
 
  
 Was macht ein Mann 
 Was macht ein Mann 
 Der zwischen Mensch und Tier 
 Nicht unterscheiden kann? Was? 
 Er wird zu seiner Tochter gehen 
 Sie ist schön und jung an Jahren 
 Und dann wird er wie ein Hund 
 Mit eigen Fleisch und Blut sich paaren 
 
  
 Was tust du? 
 Was fühlst du? 
 Was bist du? 
 Doch nur ein Tier 
 Tier Tier Tier 
 
  
 Was macht die Frau 
 Was macht die Frau 
 Die zwischen Tier und Mann 
 Nicht unterscheiden kann? 
 Sie taucht die Feder in sein Blut 
 Schreibt sich selber einen Brief 
 Entseelte Zeilen an die Kindheit 
 Als der Vater bei ihr schlief  
 Was tust du? 
 Was fühlst du? 
 Was bist du? 
 Doch nur ein Tier 
 Tier Tier Tier 
 Tier Tier Tier 
 
  
 
  
 Was tust du? 
 Was fühlst du? 
 Was bist du? 
 Doch nur ein Tier 
 Was tust du? 
 Was fühlst du? 
 Was bist du? 
 Doch nur ein Tier 
 Was  tust du? 
 Was  fühlst du? 
 Was  bist du? 
 Doch nur ein Tier 
 Was  tust du? 
 Was  fühlst du? 
 Was  bist du? 
 Doch nur ein"
45,Heirate mich,Herzeleid (XXV Anniversary Edition - Remastered),https://i.scdn.co/image/ab67616d0000b273dcdfc25819de77e79c2edf49,Rammstein,,1995-09-24,284648,61,0.000857,0.651,0.867,0.000297,0.202,-7.88,0.103,94.783,4," 
 
  
 Man sieht ihn um die Kirche schleichen 
 Seit einem Jahr ist er allein 
 Die Trauer nahm ihm alle Sinne 
 Schläft jede Nacht bei ihrem Stein 
 
  
 Dort bei den Glocken schläft ein Stein 
 Ich alleine kann ihn lesen 
 Und auf dem Zaun der rote Hahn 
 Ist seinerzeit dein Herz gewesen 
 Die Furcht auf diesen Zaun gespießt 
 Gehe ich nun graben jede Nacht 
 Zu sehen was noch übrig ist 
 Von dem Gesicht das mir gelacht 
  
 Dort bei den Glocken verbring ich die Nacht 
 Dort zwischen Schnecken ein einsames Tier 
 Tagsüber lauf ich der Nacht hinterher 
 Zum zweiten Mal entkommst du mir 
 
  
 Heirate mich 
  
 Heirate mich 
  
 Heirate mich 
  
 Heirate mich 
  
 
  
 Mit meinen Händen grab ich tief 
 Zu finden was ich so vermisst 
 Und als der Mond im schönsten Kleid 
 Hab deinen kalten Mund geküsst 
 Ich nehm dich zärtlich in den Arm 
 Doch deine Haut reißt wie Papier 
 Und Teile fallen von dir ab 
 Zum zweiten Mal entkommst du mir  
 Dort bei den Glocken verbring ich die Nacht 
 Dort zwischen Schnecken ein einsames Tier 
 Tagsüber lauf ich der Nacht hinterher 
 Zum zweiten Mal entkommst du mir 
 
  
 Heirate mich 
  
 Heirate mich 
  
 Heirate mich 
  
 Heirate mich 
  
 
  
 
  
 Heirate mich 
  
 Heirate mich 
  
 Heirate mich 
  
 Heirate mich 
   
 So nehm ich was noch übrig ist 
 Die Nacht ist heiß und wir sind nackt 
 Zum Fluch der Hahn den Morgen grüßt 
 Ich hab den Kopf ihm abgehackt"
